cycle,set,way,pc_sig,recency,hits,prefetch,dirty,reused,access_type,hit
39080,14,0,1528,0,255,0,0,1,0,1
39080,2,0,1533,0,255,0,0,1,0,1
39081,23,0,1528,0,255,0,0,1,0,1
39081,36,0,1533,0,255,0,1,1,0,1
39081,14,0,1538,0,255,0,0,1,0,1
39081,2,0,1542,0,255,0,0,1,0,1
39082,24,0,1538,0,255,0,0,1,0,1
39082,27,3,1542,0,83,0,1,1,0,1
39082,14,0,1568,0,255,0,0,1,0,1
39082,2,0,1547,0,255,0,0,1,0,1
39083,24,0,1568,0,255,0,0,1,0,1
39083,37,0,1547,0,255,0,1,1,0,1
39083,2,0,1528,0,255,0,0,1,0,1
39084,25,0,1528,0,255,0,1,1,0,1
39084,14,0,1472,0,255,0,0,1,0,1
39084,2,0,1533,0,255,0,0,1,0,1
39085,23,0,1472,0,255,0,0,1,0,1
39085,36,0,1533,0,255,0,1,1,0,1
39085,2,0,1542,0,255,0,0,1,0,1
39086,27,3,1542,0,84,0,1,1,0,1
39086,14,0,1538,0,255,0,0,1,0,1
39086,2,0,1547,0,255,0,0,1,0,1
39087,24,0,1538,0,255,0,0,1,0,1
39087,37,0,1547,0,255,0,1,1,0,1
39087,2,0,1584,0,255,0,0,1,0,1
39088,43,0,1584,0,195,0,1,1,3,1
39088,14,0,1528,0,255,0,0,1,0,1
39088,2,0,1528,0,255,0,0,1,0,1
39089,23,0,1528,0,255,0,0,1,0,1
39089,24,0,1538,0,255,0,0,1,0,1
39089,26,0,1528,0,255,0,1,1,0,1
39089,2,0,1533,0,255,0,0,1,0,1
39090,36,0,1533,0,255,0,1,1,0,1
39090,14,0,1563,0,255,0,0,1,0,1
39090,2,0,1547,0,255,0,0,1,0,1
39091,24,0,1563,0,255,0,0,1,0,1
39091,37,0,1547,0,255,0,1,1,0,1
39091,2,0,1528,0,255,0,0,1,0,1
39092,26,0,1528,0,255,0,1,1,0,1
39092,14,0,1472,0,255,0,0,1,0,1
39092,2,0,1533,0,255,0,0,1,0,1
39093,23,0,1472,0,255,0,0,1,0,1
39093,36,0,1533,0,255,0,1,1,0,1
39093,2,0,1542,0,255,0,0,1,0,1
39094,26,0,1542,0,255,0,1,1,0,1
39094,14,0,1501,0,255,0,0,1,0,1
39094,2,0,1547,0,255,0,0,1,0,1
39095,23,0,1501,0,255,0,0,1,0,1
39095,37,0,1547,0,255,0,1,1,0,1
39095,2,0,1568,0,255,0,0,1,0,1
39096,22,1,1568,0,255,0,1,1,0,1
39096,14,0,1538,0,255,0,0,1,0,1
39096,2,0,1484,0,255,0,0,1,0,1
39097,24,0,1538,0,255,0,0,1,0,1
39097,26,0,1484,0,255,0,1,1,0,1
39097,2,0,1492,0,255,0,0,1,0,1
39098,36,0,1492,0,255,0,1,1,0,1
39098,14,0,1568,0,255,0,0,1,0,1
39099,24,0,1568,0,255,0,0,1,0,1
39099,2,0,1528,0,255,0,0,1,0,1
39100,25,0,1528,0,255,0,1,1,0,1
39100,14,0,1472,0,255,0,0,1,0,1
39100,2,0,1533,0,255,0,0,1,0,1
39101,23,0,1472,0,255,0,0,1,0,1
39101,36,0,1533,0,255,0,1,1,0,1
39101,2,0,1542,0,255,0,0,1,0,1
39102,27,3,1542,0,85,0,1,1,0,1
39102,14,0,1538,0,255,0,0,1,0,1
39102,2,0,1547,0,255,0,0,1,0,1
39103,24,0,1538,0,255,0,0,1,0,1
39103,37,0,1547,0,255,0,1,1,0,1
39103,2,0,1528,0,255,0,0,1,0,1
39104,25,0,1528,0,255,0,1,1,0,1
39104,14,0,1568,0,255,0,0,1,0,1
39104,2,0,1533,0,255,0,0,1,0,1
39105,24,0,1568,0,255,0,0,1,0,1
39105,36,0,1533,0,255,0,1,1,0,1
39105,2,0,1584,0,255,0,0,1,0,1
39106,43,0,1584,0,196,0,1,1,3,1
39106,14,0,1472,0,255,0,0,1,0,1
39106,2,0,1542,0,255,0,0,1,0,1
39107,23,0,1472,0,255,0,0,1,0,1
39107,26,0,1542,0,255,0,1,1,0,1
39107,2,0,1547,0,255,0,0,1,0,1
39108,37,0,1547,0,255,0,1,1,0,1
39108,14,0,1509,0,255,0,0,1,0,1
39108,2,0,1533,0,255,0,0,1,0,1
39109,23,0,1509,0,255,0,0,1,0,1
39109,26,0,1664,0,255,0,0,1,0,1
39109,36,0,1533,0,255,0,1,1,0,1
39109,2,0,1542,0,255,0,0,1,0,1
39110,26,0,1542,0,255,0,1,1,0,1
39110,14,0,1692,0,255,0,0,1,0,1
39110,2,0,1547,0,255,0,0,1,0,1
39111,26,0,1692,0,255,0,0,1,0,1
39111,37,0,1547,0,255,0,1,1,0,1
39111,14,0,1768,0,255,0,0,1,0,1
39111,2,0,1533,0,255,0,0,1,0,1
39112,27,0,1768,0,255,0,0,1,0,1
39112,36,0,1533,0,255,0,1,1,0,1
39112,2,0,1542,0,255,0,0,1,0,1
39113,26,0,1542,0,255,0,1,1,0,1
39113,0,0,848,0,145,0,0,1,0,1
39113,2,0,1568,0,255,0,0,1,0,1
39114,13,1,848,0,137,0,0,1,0,1
39114,22,1,1568,0,255,0,1,1,0,1
39114,3,0,640,0,255,0,0,1,0,1
39115,10,0,640,0,140,0,0,1,0,1
39115,2,0,1528,0,255,0,0,1,0,1
39116,25,0,1528,0,255,0,1,1,0,1
39116,3,0,720,0,255,0,0,1,0,1
39116,2,0,1533,0,255,0,0,1,0,1
39117,11,0,720,0,140,0,0,1,0,1
39117,36,0,1533,0,255,0,1,1,0,1
39117,2,0,1542,0,255,0,0,1,0,1
39118,26,0,1542,0,255,0,1,1,0,1
39118,3,0,767,0,255,0,0,1,0,1
39118,2,0,1547,0,255,0,0,1,0,1
39119,11,0,767,0,141,0,0,1,0,1
39119,12,5,770,0,3,0,0,1,0,1
39119,37,0,1547,0,255,0,1,1,0,1
39119,2,0,1528,0,255,0,0,1,0,1
39120,25,0,1528,0,255,0,1,1,0,1
39120,3,0,3888,0,255,0,0,1,0,1
39120,2,0,1533,0,255,0,0,1,0,1
39121,60,3,3888,0,3,0,0,1,0,1
39121,61,1,3907,0,5,0,0,1,0,1
39121,36,0,1533,0,255,0,1,1,0,1
39121,2,0,1542,0,255,0,0,1,0,1
39122,26,0,1542,0,255,0,1,1,0,1
39122,3,0,3947,0,255,0,0,1,0,1
39122,2,0,1547,0,255,0,0,1,0,1
39123,61,1,3947,0,6,0,0,1,0,1
39123,62,1,3970,0,5,0,0,1,0,1
39123,37,0,1547,0,255,0,1,1,0,1
39123,2,0,1584,0,255,0,0,1,0,1
39124,42,1,1584,0,255,0,1,1,3,1
39124,3,0,4000,0,255,0,0,1,0,1
39124,2,0,1528,0,255,0,0,1,0,1
39125,62,1,4000,0,6,0,0,1,0,1
39125,26,0,1528,0,255,0,1,1,0,1
39125,3,0,4036,0,255,0,0,1,0,1
39125,2,0,1533,0,255,0,0,1,0,1
39126,63,1,4036,0,5,0,0,1,0,1
39126,36,0,1533,0,255,0,1,1,0,1
39126,2,0,1547,0,255,0,0,1,0,1
39127,37,0,1547,0,255,0,1,1,0,1
39127,3,0,4061,0,255,0,0,1,0,1
39127,2,0,1528,0,255,0,0,1,0,1
39128,63,1,4061,0,6,0,0,1,0,1
39128,26,0,1528,0,255,0,1,1,0,1
39128,4,0,3738,0,153,0,0,1,0,1
39128,2,0,1547,0,255,0,0,1,0,1
39129,58,0,3738,0,138,0,0,1,0,1
39129,36,0,1547,0,255,0,1,1,0,1
39129,4,0,3778,0,154,0,0,1,0,1
39129,2,0,1568,0,255,0,0,1,0,1
39130,59,0,3778,0,147,0,0,1,0,1
39130,22,1,1568,0,255,0,1,1,0,1
39130,2,0,1484,0,255,0,0,1,0,1
39131,26,0,1484,0,255,0,1,1,0,1
39131,4,0,3803,0,155,0,0,1,0,1
39131,2,0,1492,0,255,0,0,1,0,1
39132,59,0,3803,0,148,0,0,1,0,1
39132,36,0,1492,0,255,0,1,1,0,1
39132,14,0,1794,0,255,0,0,1,0,1
39132,2,0,1528,0,255,0,0,1,0,1
39133,28,1,1794,0,133,0,0,1,0,1
39133,25,0,1528,0,255,0,1,1,0,1
39133,14,0,1703,0,255,0,0,1,0,1
39133,2,0,1533,0,255,0,0,1,0,1
39134,26,0,1703,0,255,0,0,1,0,1
39134,36,0,1533,0,255,0,1,1,0,1
39134,14,0,1728,0,255,0,0,1,0,1
39134,2,0,1542,0,255,0,0,1,0,1
39135,27,0,1728,0,255,0,0,1,0,1
39135,26,0,1542,0,255,0,1,1,0,1
39135,15,0,1181,0,255,0,0,1,0,1
39135,2,0,1547,0,255,0,0,1,0,1
39136,18,0,1181,0,108,0,0,1,0,1
39136,37,0,1547,0,255,0,1,1,0,1
39136,15,0,1104,0,255,0,0,1,0,1
39136,2,0,1528,0,255,0,0,1,0,1
39137,17,0,1104,0,79,0,0,1,0,1
39137,25,0,1528,0,255,0,1,1,0,1
39137,2,0,1533,0,255,0,0,1,0,1
39138,36,0,1533,0,255,0,1,1,0,1
39138,13,0,2560,0,255,0,0,1,0,1
39138,2,0,1542,0,255,0,0,1,0,1
39139,40,0,2560,0,116,0,0,1,0,1
39139,26,0,1542,0,255,0,1,1,0,1
39139,13,0,2800,0,255,0,0,1,0,1
39139,2,0,1584,0,255,0,0,1,0,1
39140,43,0,2800,0,255,0,0,1,0,1
39140,42,1,1584,0,255,0,1,1,3,1
39140,13,0,2574,0,255,0,0,1,0,1
39140,2,0,1547,0,255,0,0,1,0,1
39141,40,0,2574,0,117,0,0,1,0,1
39141,37,0,1547,0,255,0,1,1,0,1
39141,13,0,2624,0,255,0,0,1,0,1
39141,2,0,1533,0,255,0,0,1,0,1
39142,41,0,2624,0,112,0,0,1,0,1
39142,36,0,1533,0,255,0,1,1,0,1
39142,13,0,2841,0,255,0,0,1,0,1
39142,2,0,1528,0,255,0,0,1,0,1
39143,44,0,2841,0,111,0,0,1,0,1
39143,26,0,1528,0,255,0,1,1,0,1
39143,13,0,2657,0,255,0,0,1,0,1
39143,2,0,1568,0,255,0,0,1,0,1
39144,41,0,2657,0,113,0,0,1,0,1
39144,22,1,1568,0,255,0,1,1,0,1
39144,13,0,2697,0,255,0,0,1,0,1
39145,42,0,2697,0,255,0,0,1,0,1
39146,13,0,2751,0,255,0,0,1,0,1
39146,2,0,1528,0,255,0,0,1,0,1
39147,42,0,2751,0,255,0,0,1,0,1
39147,43,0,2755,0,255,0,0,1,0,1
39147,25,0,1528,0,255,0,1,1,0,1
39147,2,0,1533,0,255,0,0,1,0,1
39148,36,0,1533,0,255,0,1,1,0,1
39148,13,0,2736,0,255,0,0,1,0,1
39148,2,0,1542,0,255,0,0,1,0,1
39149,42,0,2736,0,255,0,0,1,0,1
39149,43,0,2755,0,255,0,0,1,0,1
39149,26,0,1542,0,255,0,1,1,0,1
39149,2,0,1547,0,255,0,0,1,0,1
39150,37,0,1547,0,255,0,1,1,0,1
39150,13,0,2736,0,255,0,0,1,0,1
39150,2,0,1528,0,255,0,0,1,0,1
39151,42,0,2736,0,255,0,0,1,0,1
39151,43,0,2755,0,255,0,0,1,0,1
39151,25,0,1528,0,255,0,1,1,0,1
39151,2,0,1533,0,255,0,0,1,0,1
39152,36,0,1533,0,255,0,1,1,0,1
39152,13,0,2736,0,255,0,0,1,0,1
39152,2,0,1542,0,255,0,0,1,0,1
39153,42,0,2736,0,255,0,0,1,0,1
39153,43,0,2755,0,255,0,0,1,0,1
39153,26,0,1542,0,255,0,1,1,0,1
39153,2,0,1547,0,255,0,0,1,0,1
39154,37,0,1547,0,255,0,1,1,0,1
39154,13,0,2781,0,255,0,0,1,0,1
39154,2,0,1584,0,255,0,0,1,0,1
39155,43,0,2781,0,255,0,0,1,0,1
39155,42,1,1584,0,255,0,1,1,3,1
39155,1,0,288,0,255,0,0,1,0,1
39155,2,0,1547,0,255,0,0,1,0,1
39156,4,0,288,0,159,0,0,1,0,1
39156,36,0,1547,0,255,0,1,1,0,1
39156,2,0,1528,0,255,0,0,1,0,1
39157,26,0,1528,0,255,0,1,1,0,1
39157,1,0,368,0,255,0,0,1,0,1
39157,2,0,1568,0,255,0,0,1,0,1
39158,5,0,368,0,243,0,0,1,0,1
39158,6,1,388,0,38,0,0,1,0,1
39158,22,1,1568,0,255,0,1,1,0,1
39158,2,0,1484,0,255,0,0,1,0,1
39159,26,0,1484,0,255,0,1,1,0,1
39159,1,0,427,0,255,0,0,1,0,1
39159,2,0,1492,0,255,0,0,1,0,1
39160,6,1,427,0,39,0,0,1,0,1
39160,36,0,1492,0,255,0,1,1,0,1
39160,1,0,448,0,255,0,0,1,0,1
39161,7,1,448,0,55,0,0,1,0,1
39161,2,0,1528,0,255,0,0,1,0,1
39162,25,0,1528,0,255,0,1,1,0,1
39162,1,0,448,0,255,0,0,1,0,1
39162,2,0,1533,0,255,0,0,1,0,1
39163,7,1,448,0,56,0,0,1,0,1
39163,36,0,1533,0,255,0,1,1,0,1
39163,2,0,1542,0,255,0,0,1,0,1
39164,26,0,1542,0,255,0,1,1,0,1
39164,1,0,448,0,255,0,0,1,0,1
39164,2,0,1547,0,255,0,0,1,0,1
39165,7,1,448,0,57,0,0,1,0,1
39165,37,0,1547,0,255,0,1,1,0,1
39165,2,0,1528,0,255,0,0,1,0,1
39166,25,0,1528,0,255,0,1,1,0,1
39166,15,0,1137,0,255,0,0,1,0,1
39166,2,0,1533,0,255,0,0,1,0,1
39167,17,0,1137,0,80,0,0,1,0,1
39167,18,0,1153,0,109,0,0,1,0,1
39167,36,0,1533,0,255,0,1,1,0,1
39167,2,0,1584,0,255,0,0,1,0,1
39168,42,1,1584,0,255,0,1,1,3,1
39168,13,0,2864,0,255,0,0,1,0,1
39168,2,0,1542,0,255,0,0,1,0,1
39169,44,0,2864,0,112,0,0,1,0,1
39169,26,0,1542,0,255,0,1,1,0,1
39169,13,0,2883,0,255,0,0,1,0,1
39169,2,0,1547,0,255,0,0,1,0,1
39170,45,0,2883,0,106,0,0,1,0,1
39170,36,0,1547,0,255,0,1,1,0,1
39170,13,0,2944,0,255,0,0,1,0,1
39170,2,0,1568,0,255,0,0,1,0,1
39171,46,0,2944,0,53,0,0,1,0,1
39171,21,1,1568,0,190,0,1,1,0,1
39171,13,0,3008,0,255,0,0,1,0,1
39172,47,0,3008,0,73,0,0,1,0,1
39172,2,0,1528,0,255,0,0,1,0,1
39173,25,0,1528,0,255,0,1,1,0,1
39173,13,0,3070,0,255,0,0,1,0,1
39173,2,0,1533,0,255,0,0,1,0,1
39174,47,0,3070,0,74,0,0,1,0,1
39174,48,0,3073,0,64,0,0,1,0,1
39174,36,0,1533,0,255,0,1,1,0,1
39174,2,0,1542,0,255,0,0,1,0,1
39175,26,0,1542,0,255,0,1,1,0,1
39175,13,0,1296,0,255,0,0,1,0,1
39175,2,0,1528,0,255,0,0,1,0,1
39176,20,1,1296,0,148,0,0,1,0,1
39176,25,0,1528,0,255,0,1,1,0,1
39176,13,0,1320,0,255,0,0,1,0,1
39176,2,0,1533,0,255,0,0,1,0,1
39177,20,1,1320,0,149,0,0,1,0,1
39177,36,0,1533,0,255,0,1,1,0,1
39177,13,0,1344,0,255,0,0,1,0,1
39177,2,0,1542,0,255,0,0,1,0,1
39178,21,1,1344,0,135,0,0,1,0,1
39178,26,0,1542,0,255,0,1,1,0,1
39178,2,0,1533,0,255,0,0,1,0,1
39179,36,0,1533,0,255,0,1,1,0,1
39179,13,0,1376,0,255,0,0,1,0,1
39179,2,0,1542,0,255,0,0,1,0,1
39180,21,1,1376,0,136,0,0,1,0,1
39180,26,0,1542,0,255,0,1,1,0,1
39180,13,0,1408,0,255,0,0,1,0,1
39180,2,0,1584,0,255,0,0,1,0,1
39181,22,1,1408,0,255,0,0,1,0,1
39181,42,1,1584,0,255,0,1,1,3,1
39181,2,0,1568,0,255,0,0,1,0,1
39182,21,1,1568,0,191,0,1,1,0,1
39182,13,0,1435,0,255,0,0,1,0,1
39182,2,0,1492,0,255,0,0,1,0,1
39183,22,1,1435,0,255,0,0,1,0,1
39183,36,0,1492,0,255,0,1,1,0,1
39183,2,0,1484,0,255,0,0,1,0,1
39184,26,0,1484,0,255,0,1,1,0,1
39184,13,0,1408,0,255,0,0,1,0,1
39184,2,0,1528,0,255,0,0,1,0,1
39185,22,1,1408,0,255,0,0,1,0,1
39185,25,0,1528,0,255,0,1,1,0,1
39185,2,0,1547,0,255,0,0,1,0,1
39186,36,0,1547,0,255,0,1,1,0,1
39186,13,0,1408,0,255,0,0,1,0,1
39186,2,0,1542,0,255,0,0,1,0,1
39187,22,1,1408,0,255,0,0,1,0,1
39187,26,0,1542,0,255,0,1,1,0,1
39187,2,0,1528,0,255,0,0,1,0,1
39188,25,0,1528,0,255,0,1,1,0,1
39188,13,0,1442,0,255,0,0,1,0,1
39188,2,0,1533,0,255,0,0,1,0,1
39189,22,1,1442,0,255,0,0,1,0,1
39189,36,0,1533,0,255,0,1,1,0,1
39189,2,0,1542,0,255,0,0,1,0,1
39190,26,0,1542,0,255,0,1,1,0,1
39190,13,0,1431,0,255,0,0,1,0,1
39190,2,0,1568,0,255,0,0,1,0,1
39191,22,1,1431,0,255,0,0,1,0,1
39191,21,1,1568,0,192,0,1,1,0,1
39191,2,0,1584,0,255,0,0,1,0,1
39192,42,1,1584,0,255,0,1,1,3,1
39192,13,0,1408,0,255,0,0,1,0,1
39193,22,1,1408,0,255,0,0,1,0,1
39193,2,0,1528,0,255,0,0,1,0,1
39194,25,0,1528,0,255,0,1,1,0,1
39194,13,0,1451,0,255,0,0,1,0,1
39194,2,0,1533,0,255,0,0,1,0,1
39195,22,1,1451,0,255,0,0,1,0,1
39195,36,0,1533,0,255,0,1,1,0,1
39195,2,0,1542,0,255,0,0,1,0,1
39196,26,0,1542,0,255,0,1,1,0,1
39196,13,0,1435,0,255,0,0,1,0,1
39196,2,0,1528,0,255,0,0,1,0,1
39197,22,1,1435,0,255,0,0,1,0,1
39197,25,0,1528,0,255,0,1,1,0,1
39197,2,0,1533,0,255,0,0,1,0,1
39198,36,0,1533,0,255,0,1,1,0,1
39198,13,0,1424,0,255,0,0,1,0,1
39198,2,0,1542,0,255,0,0,1,0,1
39199,22,1,1424,0,255,0,0,1,0,1
39199,26,0,1542,0,255,0,1,1,0,1
39199,2,0,1568,0,255,0,0,1,0,1
39200,21,1,1568,0,193,0,1,1,0,1
39200,13,0,1408,0,255,0,0,1,0,1
39200,2,0,1484,0,255,0,0,1,0,1
39201,22,1,1408,0,255,0,0,1,0,1
39201,25,0,1484,0,255,0,1,1,0,1
39201,2,0,1584,0,255,0,0,1,0,1
39202,42,1,1584,0,255,0,1,1,3,1
39202,13,0,1447,0,255,0,0,1,0,1
39202,2,0,1492,0,255,0,0,1,0,1
39203,22,1,1447,0,255,0,0,1,0,1
39203,36,0,1492,0,255,0,1,1,0,1
39203,2,0,1528,0,255,0,0,1,0,1
39204,25,0,1528,0,255,0,1,1,0,1
39204,13,0,1435,0,255,0,0,1,0,1
39204,2,0,1533,0,255,0,0,1,0,1
39205,22,1,1435,0,255,0,0,1,0,1
39205,36,0,1533,0,255,0,1,1,0,1
39205,2,0,1542,0,255,0,0,1,0,1
39206,26,0,1542,0,255,0,1,1,0,1
39206,13,0,1408,0,255,0,0,1,0,1
39206,2,0,1568,0,255,0,0,1,0,1
39207,22,1,1408,0,255,0,0,1,0,1
39207,21,1,1568,0,194,0,1,1,0,1
39208,13,0,1408,0,255,0,0,1,0,1
39209,22,1,1408,0,255,0,0,1,0,1
39209,2,0,1584,0,255,0,0,1,0,1
39210,42,1,1584,0,255,0,1,1,3,1
39210,25,0,1528,0,255,0,1,1,0,1
39210,13,0,1442,0,255,0,0,1,0,1
39211,22,1,1442,0,255,0,0,1,0,1
39211,2,0,1533,0,255,0,0,1,0,1
39212,36,0,1533,0,255,0,1,1,0,1
39212,13,0,1431,0,255,0,0,1,0,1
39212,2,0,1542,0,255,0,0,1,0,1
39213,22,1,1431,0,255,0,0,1,0,1
39213,25,0,1542,0,255,0,1,1,0,1
39213,2,0,1568,0,255,0,0,1,0,1
39214,21,1,1568,0,195,0,1,1,0,1
39214,13,0,1408,0,255,0,0,1,0,1
39214,2,0,1484,0,255,0,0,1,0,1
39215,22,1,1408,0,255,0,0,1,0,1
39215,25,0,1484,0,255,0,1,1,0,1
39215,2,0,1492,0,255,0,0,1,0,1
39216,36,0,1492,0,255,0,1,1,0,1
39216,13,0,1451,0,255,0,0,1,0,1
39216,2,0,1664,0,255,0,0,1,0,1
39217,22,1,1451,0,255,0,0,1,0,1
39217,21,1,1664,0,196,0,1,1,0,1
39217,2,0,1584,0,255,0,0,1,0,1
39218,41,1,1584,0,255,0,1,1,3,1
39218,13,0,1435,0,255,0,0,1,0,1
39218,2,0,1689,0,255,0,0,1,0,1
39219,22,1,1435,0,255,0,0,1,0,1
39219,25,0,1689,0,255,0,1,1,0,1
39219,2,0,1692,0,255,0,0,1,0,1
39220,36,0,1692,0,255,0,1,1,0,1
39220,13,0,1424,0,255,0,0,1,0,1
39220,7,0,848,0,145,0,0,1,0,1
39221,22,1,1424,0,255,0,0,1,0,1
39221,0,4,848,0,137,0,0,1,0,1
39222,13,0,1408,0,255,0,0,1,0,1
39223,22,1,1408,0,255,0,0,1,0,1
39223,2,0,1584,0,255,0,0,1,0,1
39224,41,1,1584,0,255,0,1,1,3,1
39224,13,0,1447,0,255,0,0,1,0,1
39224,8,0,760,0,3,0,0,1,0,1
39225,22,1,1447,0,255,0,0,1,0,1
39225,19,2,760,0,3,0,0,1,0,1
39225,13,0,790,0,140,0,0,1,0,1
39226,55,3,790,0,3,0,0,1,0,1
39226,13,0,1435,0,255,0,0,1,0,1
39227,22,1,1435,0,255,0,0,1,0,1
39227,2,0,1680,0,255,0,0,1,0,1
39228,41,1,1680,0,255,0,1,1,3,1
39228,42,1,3911,0,255,0,1,1,0,1
39228,13,0,1408,0,255,0,0,1,0,1
39229,22,1,1408,0,255,0,0,1,0,1
39229,2,0,1684,0,255,0,0,1,0,1
39230,41,1,1684,0,255,0,1,1,3,1
39230,43,0,3915,0,197,0,1,1,0,1
39230,13,0,1408,0,255,0,0,1,0,1
39231,22,1,1408,0,255,0,0,1,0,1
39232,13,0,1442,0,255,0,0,1,0,1
39232,2,0,1789,0,255,0,0,1,0,1
39233,22,1,1442,0,255,0,0,1,0,1
39233,20,0,1789,0,255,0,1,1,3,1
39234,13,0,1431,0,255,0,0,1,0,1
39234,13,0,4061,0,141,0,0,1,0,1
39235,22,1,1431,0,255,0,0,1,0,1
39235,53,3,4061,0,3,0,0,1,0,1
39235,2,0,3738,0,255,0,0,1,0,1
39236,43,0,3738,0,198,0,1,1,0,1
39236,13,0,1408,0,255,0,0,1,0,1
39236,2,0,3748,0,255,0,0,1,0,1
39237,22,1,1408,0,255,0,0,1,0,1
39237,44,2,3748,0,100,0,1,1,0,1
39237,2,0,3768,0,255,0,0,1,0,1
39238,44,2,3768,0,101,0,1,1,0,1
39238,13,0,1451,0,255,0,0,1,0,1
39238,2,0,3788,0,255,0,0,1,0,1
39239,22,1,1451,0,255,0,0,1,0,1
39239,45,0,3788,0,65,0,1,1,0,1
39239,2,0,1703,0,255,0,0,1,0,1
39240,25,0,1703,0,255,0,1,1,0,1
39240,13,0,1435,0,255,0,0,1,0,1
39240,2,0,3947,0,255,0,0,1,0,1
39241,22,1,1435,0,255,0,0,1,0,1
39241,43,0,3947,0,199,0,1,1,3,1
39241,2,0,3959,0,255,0,0,1,0,1
39242,43,0,3959,0,200,0,1,1,3,1
39242,13,0,1424,0,255,0,0,1,0,1
39242,2,0,3970,0,255,0,0,1,0,1
39243,22,1,1424,0,255,0,0,1,0,1
39243,43,0,3970,0,201,0,1,1,3,1
39243,2,0,3980,0,255,0,0,1,0,1
39244,42,1,3980,0,255,0,1,1,3,1
39244,13,0,1408,0,255,0,0,1,0,1
39244,2,0,3990,0,255,0,0,1,0,1
39245,22,1,1408,0,255,0,0,1,0,1
39245,42,1,3990,0,255,0,1,1,3,1
39245,2,0,4000,0,255,0,0,1,0,1
39246,42,1,4000,0,255,0,1,1,3,1
39246,13,0,1447,0,255,0,0,1,0,1
39246,2,0,4010,0,255,0,0,1,0,1
39247,22,1,1447,0,255,0,0,1,0,1
39247,42,1,4010,0,255,0,1,1,3,1
39247,2,0,4020,0,255,0,0,1,0,1
39248,41,1,4020,0,255,0,1,1,3,1
39248,13,0,1435,0,255,0,0,1,0,1
39248,2,0,4036,0,255,0,0,1,0,1
39249,22,1,1435,0,255,0,0,1,0,1
39249,41,1,4036,0,255,0,1,1,3,1
39249,2,0,3743,0,255,0,0,1,0,1
39250,43,0,3743,0,202,0,1,1,3,1
39250,13,0,1408,0,255,0,0,1,0,1
39250,2,0,3753,0,255,0,0,1,0,1
39251,22,1,1408,0,255,0,0,1,0,1
39251,44,2,3753,0,102,0,1,1,3,1
39251,2,0,3763,0,255,0,0,1,0,1
39252,44,2,3763,0,103,0,1,1,3,1
39252,13,0,1408,0,255,0,0,1,0,1
39252,2,0,3773,0,255,0,0,1,0,1
39253,22,1,1408,0,255,0,0,1,0,1
39253,44,2,3773,0,104,0,1,1,3,1
39253,2,0,3783,0,255,0,0,1,0,1
39254,44,2,3783,0,105,0,1,1,3,1
39254,2,0,3793,0,255,0,0,1,0,1
39255,45,0,3793,0,66,0,1,1,3,1
39255,2,0,3803,0,255,0,0,1,0,1
39256,45,0,3803,0,67,0,1,1,3,1
39256,2,0,1707,0,255,0,0,1,0,1
39257,41,1,1707,0,255,0,1,1,3,1
39257,2,0,1711,0,255,0,0,1,0,1
39258,36,0,1711,0,255,0,1,1,0,1
39258,2,0,1725,0,255,0,0,1,0,1
39259,24,2,1725,0,255,0,1,1,0,1
39259,2,0,1734,0,255,0,0,1,0,1
39260,25,0,1734,0,255,0,1,1,0,1
39260,14,0,2589,0,255,0,0,1,0,1
39261,42,2,2589,0,106,0,0,1,0,1
39261,2,0,1717,0,255,0,0,1,0,1
39262,41,1,1717,0,255,0,1,1,3,1
39262,15,0,2657,0,144,0,0,1,0,1
39263,24,1,2657,0,107,0,0,1,0,1
39263,13,0,1416,0,255,0,0,1,0,1
39264,22,1,1416,0,255,0,0,1,0,1
39265,13,0,1447,0,255,0,0,1,0,1
39266,22,1,1447,0,255,0,0,1,0,1
39267,13,0,1435,0,255,0,0,1,0,1
39268,22,1,1435,0,255,0,0,1,0,1
39268,13,0,1472,0,255,0,0,1,0,1
39269,23,1,1472,0,242,0,0,1,0,1
39270,13,0,1497,0,255,0,0,1,0,1
39271,23,1,1497,0,243,0,0,1,0,1
39272,13,0,1497,0,255,0,0,1,0,1
39273,23,1,1497,0,244,0,0,1,0,1
39274,13,0,1497,0,255,0,0,1,0,1
39275,23,1,1497,0,245,0,0,1,0,1
39276,13,0,1497,0,255,0,0,1,0,1
39276,2,0,1126,0,255,0,0,1,0,1
39277,23,1,1497,0,246,0,0,1,0,1
39277,25,0,1126,0,255,0,1,1,3,1
39277,2,0,1132,0,255,0,0,1,0,1
39278,25,0,1132,0,255,0,1,1,3,1
39278,13,0,1550,0,255,0,0,1,0,1
39278,2,0,2597,0,255,0,0,1,0,1
39279,24,1,1550,0,255,0,0,1,0,1
39279,30,0,2597,0,255,0,1,1,3,1
39279,2,0,2601,0,255,0,0,1,0,1
39280,30,0,2601,0,255,0,1,1,3,1
39280,13,0,1588,0,255,0,0,1,0,1
39280,2,0,2746,0,255,0,0,1,0,1
39281,24,1,1588,0,255,0,0,1,0,1
39281,25,1,1600,0,255,0,0,1,0,1
39281,31,0,2746,0,255,0,1,1,3,1
39281,2,0,2746,0,255,0,0,1,0,1
39282,31,0,2746,0,255,0,1,1,3,1
39282,13,0,1584,0,255,0,0,1,0,1
39282,2,0,2746,0,255,0,0,1,0,1
